     0,     0
 10867,     3
 -6327,    14
  6725,    26
 14944,    47
 -2138,    82
 12605,   124
 17793,   181
   977,   255
 16939,   340
 18848,   443
  2524,   563
 19299,   694
 17840,   841
  2327,  1004
 19593,  1172
 14853,  1353
   557,  1543
 18085,  1734
 10311,  1930
 -2298,  2127
 15337,  2317
  4909,  2507
 -5521,  2689
 12107,  2857
  -513,  3019
 -8303,  3166
  9205,  3295
 -5115,  3412
 -9885,  3512
  7347,  3590
 -8203,  3656
 -9705,  3703
  7023,  3731
 -9352,  3749
 -7499,  3750
  8403,  3737
 -8477,  3718
 -3357,  3687
 11313,  3649
 -5846,  3613
  2291,  3573
 15258,  3536
 -2026,  3508
  8748,  3483
 19518,  3468
  2223,  3470
 15169,  3482
 23279,  3511
  6083,  3562
 20709,  3627
 25778,  3715
  8837,  3826
 24671,  3954
 26449,  4104
  9990,  4277
 26626,  4463
 25026,  4669
  9368,  4892
 26486,  5123
 21594,  5368
  7144,  5623
 24515,  5879
 16581,  6142
  3808,  6405
 21277,  6660
 10680,  6913
    78,  7157
 17533,  7387
  4736,  7607
 -3233,  7810
 14094,  7992
  -410,  8160
 -5365,  8307
 11679,  8429
 -4061,  8536
 -5754,  8620
 10780,  8680
 -5790,  8726
 -4134,  8751
 11570,  8757
 -5510,  8753
  -591,  8733
 13877,  8701
 -3486,  8667
  4447,  8623
 17208,  8576
  -282,  8534
 10284,  8490
 20846,  8451
  3342,  8424
 16079,  8403
 23979,  8393
  6574,  8400
 20990,  8415
 25848,  8448
  8697,  8500
 24321,  8563
 25888,  8644
  9220,  8741
 25646,  8848
 23837,  8969
  7971,  9104
 24881,  9241
 19782,  9389
  5126,  9541
 22291,  9690
 14152,  9840
  1177,  9986
 18444, 10121
  7646, 10249
 -3155, 10365
 14102, 10461
  1108, 10545
 -7055, 10609
 10079, 10648
 -4616, 10670
 -9760, 10667
  7098, 10637
 -8828, 10588
-10703, 10513
  5650, 10413
-11098, 10295
 -9618, 10154
  5913,  9991
-11338,  9817
 -6587,  9625
  7716,  9419
 -9809,  9207
 -2036,  8985
 10569,  8758
 -7075,  8534
  3342,  8307
 13756,  8084
 -3892,  7872
  8705,  7663
 16468,  7467
 -1071,  7287
 13215,  7116
 17946,  6960
   672,  6824
 16177,  6698
 17629,  6591
   848,  6501
 17167,  6420
 15253,  6355
  -713,  6302
 16101,  6253
 10910,  6214
 -3834,  6181
 13247,  6145
  5029,  6113
 -8022,  6077
  9173,  6031
 -1692,  5981
-12556,  5920
  4642,  5842
 -8405,  5752
-16618,  5644
   471,  5514
-14265,  5368
-19446,  5200
 -2621,  5007
-18574,  4797
-20473,  4564
 -4138,  4308
-20901,  4037
-19430,  3745
 -3904,  3435
-21156,  3116
-16401,  2783
 -2090,  2438
-19602,  2091
-11812,  1737
   814,  1380
-16803,  1030
 -6356,   682
  4094,   341
-13515,    14
  -874,  -560
  6937,  -864
-10549, -1148
  3794, -1419
  8587, -1670
 -8622, -1898
  6953, -2111
  8479, -2302
 -8223, -2472
  8178, -2628
  6352, -2765
 -9524, -2884
  7385, -2996
  2293, -3092
-12349, -3179
  4839, -3264
 -3269, -3340
-16206, -3415
  1108, -3496
 -9635, -3576
-20374, -3664
 -3046, -3765
-15961, -3872
-24038, -3994
 -6810, -4133
-21403, -4284
-26438, -4452
 -9464, -4641
-25264, -4843
-27008, -5063
-10515, -5302
-27116, -5551
-25481, -5817
 -9788, -6097
-26870, -6381
-21943, -6677
 -7457, -6979
-24792, -7279
-16822, -7582
 -4014, -7882
-21447, -8170
-10813, -8454
  -175, -8726
-17593, -8980
 -4760, -9222
  3245, -9445
-14046, -9645
   494, -9827
  5486, -9985
-11522,-10118
  4254,-10232
  5983,-10321
-10515,-10385
  6091,-10432
  4471,-10456
-11198,-10458
  5918,-10450
  1034,-10423
-13399,-10382
  3999,-10336
 -3899,-10279
-16626,-10217
   898,-10159
 -9635,-10097
-20163,-10039
 -2626, -9991
-15331, -9947
-23198, -9915
 -5761, -9898
-20145, -9889
-24972, -9895
 -7789, -9919
-23383, -9952
-24921,-10003
 -8223,-10071
-24620,-10147
-22782,-10236
 -6888,-10338
-23770,-10443
-18644,-10556
 -3961,-10674
-21100,-10787
-12936,-10903
    65,-11014
-17178,-11114
 -6356,-11208
  4469,-11288
-12765,-11349
   250,-11397
  8434,-11425
 -8679,-11428
  6036,-11413
 11200,-11373
 -5638,-11306
 10305,-11221
 12198,-11109
 -4138,-10971
 12626,-10817
 11161,-10639
 -4355,-10440
 12910,-10228
  8172, -9999
 -6118, -9756
 11419, -9508
  3657, -9249
 -8937, -8985
  8716, -8724
 -1692, -8460
-12098, -8200
  5557, -7951
 -7033, -7707
-14790, -7475
  2754, -7260
-11528, -7054
-16255, -6865
  1022, -6694
-14482, -6535
-15932, -6393
   848, -6270
-15470, -6156
-13558, -6059
  2406, -5975
-14410, -5896
 -9223, -5829
  5517, -5768
-11569, -5705
 -3357, -5646
  9688, -5586
 -7515, -5515
  3342, -5441
 14197, -5357
 -3011, -5257
 10026, -5146
 18228, -5019
  1128, -4869
 15851, -4706
 21018, -4521
  4179, -4312
 20117, -4086
 22001, -3838
  5650, -3569
 22396, -3285
 20907, -2981
  5363, -2660
 22596, -2331
 17822, -1989
  3491, -1636
 20982, -1282
 13170,  -922
   522,  -560
 18116,    50
  7646,   404
 -2827,   749
 14756,  1078
  2091,  1399
 -5746,  1704
 11714,  1988
 -2656,  2258
 -7475,  2507
  9705,  2733
 -5898,  2943
 -7453,  3130
  9220,  3295
 -7211,  3445
 -5414,  3575
 10431,  3688
 -6508,  3792
 -1448,  3880
 13162,  3958
 -4058,  4034
  4017,  4100
 16921,  4164
  -425,  4233
 10284,  4301
 20989,  4374
  3628,  4461
 16509,  4554
 24551,  4659
  7288,  4783
 21846,  4916
 26846,  5067
  9836,  5237
 25601,  5419
 27309,  5619
 10780,  5838
 27345,  6065
 25674,  6308
  9945,  6564
 26991,  6824
 22028,  7094
  7506,  7370
 24804,  7643
 16798,  7918
  3953,  8191
 21350,  8453
 10680,  8710
     6,  8955
 17388,  9181
  4519,  9396
 -3522,  9590
 13732,  9760
  -843,  9914
 -5870, 10042
 11103, 10144
 -4709, 10226
 -6473, 10283
  9990, 10314
 -6650, 10328
 -5064, 10318
 10571, 10287
 -6579, 10244
 -1728, 10184
 12672, 10109
 -4758, 10029
  3107,  9939
 15802,  9843
 -1753,  9750
  8748,  9655
 19246,  9562
  1678,  9479
 14353,  9400
 22191,  9331
  4725,  9277
 19080,  9231
 23879,  9200
  6669,  9187
 22236,  9184
 23747,  9198
  7023,  9229
 23395,  9268
 21532,  9321
  5613,  9386
 22471,  9453
 17322,  9530
  2617,  9612
 19734,  9690
 11549,  9769
 -1472,  9845
 15750,  9909
  4909,  9966
 -5934, 10011
 11282, 10037
 -1751, 10050
 -9952, 10043
  7145, 10011
 -7585,  9962
-12763,  9889
  4061,  9788
-11895,  9669
-13801,  9523
  2524,  9353
-14251,  9166
-12796,  8955
  2711,  8724
-14563,  8481
 -9833,  8220
  4450,  7946
-13093,  7668
 -5337,  7381
  7253,  7089
-10404,  6801
     0,  6511
 10404,  6226
 -7253,  5953
  5337,  5685
 13093,  5430
 -4450,  5192
  9833,  4964
 14563,  4753
 -2711,  4562
 12796,  4382
 14251,  4222
 -2524,  4080
 13801,  3949
 11895,  3834
 -4061,  3734
 12763,  3639
  7585,  3557
 -7145,  3481
  9952,  3404
  1751,  3332
-11282,  3260
  5934,  3178
 -4909,  3093
-15750,  2999
  1472,  2888
-11549,  2769
-19734,  2632
 -2617,  2475
-17322,  2303
-22471,  2111
 -5613,  1896
-21532,  1666
-23395,  1414
 -7023,  1140
-23747,   853
-22236,   547
 -6669,   225
-23879,  -362
-19080,  -707
 -4725, -1060
-22191, -1414
-14353, -1774
 -1678, -2133
-19246, -2485
 -8748, -2834
  1753, -3175
-15802, -3500
 -3107, -3816
  4758, -4114
-12672, -4391
  1728, -4654
  6579, -4895
-10571, -5112
  5064, -5314
  6650, -5492
 -9990, -5647
  6473, -5788
  4709, -5907
-11103, -6008
  5870, -6099
   843, -6173
-13732, -6236
  3522, -6296
 -4519, -6347
-17388, -6394
    -6, -6447
-10680, -6498
-21350, -6554
 -3953, -6622
-16798, -6694
-24804, -6779
 -7506, -6881
-22028, -6992
-26991, -7121
 -9945, -7268
-25674, -7426
-27345, -7603
-10780, -7797
-27309, -8000
-25601, -8218
 -9836, -8449
-26846, -8684
-21846, -8929
 -7288, -9180
-24551, -9426
-16509, -9674
 -3628, -9918
-20989,-10150
-10284,-10376
   425,-10589
-16921,-10783
 -4017,-10965
  4058,-11126
-13162,-11262
  1448,-11382
  6508,-11476
-10431,-11544
  5414,-11593
  7211,-11616
 -9220,-11613
  7453,-11593
  5898,-11549
 -9705,-11484
  7475,-11408
  2656,-11312
-11714,-11203
  5746,-11088
 -2091,-10963
-14756,-10832
  2827,-10705
 -7646,-10573
-18116,-10445
  -522,-10326
-13170,-10210
-20982,-10106
 -3491,-10016
-17822, -9935
-22596, -9869
 -5363, -9821
-20907, -9783
-22396, -9762
 -5650, -9758
-22001, -9762
-20117, -9781
 -4179, -9812
-21018, -9846
-15851, -9889
 -1128, -9937
-18228, -9980
-10026,-10026
  3011,-10068
-14197,-10098
 -3342,-10122
  7515,-10133
 -9688,-10125
  3357,-10105
 11569,-10065
 -5517,-10001
  9223, -9921
 14410, -9816
 -2406, -9686
 13558, -9537
 15470, -9364
  -848, -9166
 15932, -8951
 14482, -8714
 -1022, -8457
 16255, -8189
 11528, -7905
 -2754, -7607
 14790, -7305
  7033, -6993
 -5557, -6678
 12098, -6369
  1692, -6057
 -8716, -5751
  8937, -5457
 -3657, -5169
-11419, -4894
  6118, -4637
 -8172, -4391
-12910, -4163
  4355, -3955
-11161, -3760
-12626, -3584
  4138, -3428
-12198, -3283
-10305, -3155
  5638, -3043
-11200, -2936
 -6036, -2841
  8679, -2755
 -8434, -2667
  -250, -2585
 12765, -2504
 -4469, -2414
  6356, -2322
 17178, -2222
   -65, -2106
 12936, -1982
 21100, -1841
  3961, -1680
 18644, -1506
 23770, -1311
  6888, -1094
 22782,  -863
 24620,  -611
  8223,  -338
 24921,   203
 23383,   507
  7789,   826
 24972,  1153
 20145,  1493
  5761,  1840
 23198,  2188
 15331,  2541
  2626,  2892
 20163,  3235
  9635,  3574
  -898,  3904
 16626,  4218
  3899,  4522
 -3999,  4809
 13399,  5074
 -1034,  5324
 -5918,  5552
 11198,  5755
 -4471,  5941
 -6091,  6104
 10515,  6242
 -5983,  6366
 -4254,  6467
 11522,  6549
 -5486,  6620
  -494,  6673
 14046,  6715
 -3245,  6753
  4760,  6781
 17593,  6805
   175,  6833
 10813,  6859
 21447,  6889
  4014,  6931
 16822,  6978
 24792,  7037
  7457,  7113
 21943,  7197
 26870,  7298
  9788,  7417
 25481,  7548
 27116,  7695
 10515,  7860
 27008,  8033
 25264,  8221
  9464,  8421
 26438,  8625
 21403,  8838
  6810,  9056
 24038,  9270
 15961,  9486
  3046,  9698
 20374,  9899
  9635, 10093
 -1108, 10274
 16206, 10437
  3269, 10586
 -4839, 10715
 12349, 10820
 -2293, 10907
 -7385, 10968
  9524, 11003
 -6352, 11019
 -8178, 11009
  8223, 10973
 -8479, 10921
 -6953, 10844
  8622, 10745
 -8587, 10634
 -3794, 10503
 10549, 10359
 -6937, 10209
   874, 10049
 13515,  9884
 -4094,  9721
  6356,  9556
 16803,  9395
  -814,  9243
 11812,  9095
 19602,  8957
  2090,  8836
 16401,  8722
 21156,  8625
  3904,  8545
 19430,  8475
 20901,  8422
  4138,  8387
 20473,  8359
 18574,  8346
  2621,  8345
 19446,  8347
 14265,  8359
  -471,  8376
 16618,  8389
  8405,  8404
 -4642,  8415
 12556,  8415
  1692,  8410
 -9173,  8393
  8022,  8357
 -5029,  8309
-13247,  8242
  3834,  8152
-10910,  8045
-16101,  7914
   713,  7758
-15253,  7584
-17167,  7385
  -848,  7161
-17629,  6922
-16177,  6661
  -672,  6380
-17946,  6090
-13215,  5782
  1071,  5462
-16468,  5139
 -8705,  4808
  3892,  4473
-13756,  4143
 -3342,  3813
  7075,  3488
-10569,  3176
  2036,  2870
  9809,  2578
 -7716,  2305
  6587,  2043
 11338,  1800
 -5913,  1578
  9618,  1369
 11098,  1180
 -5650,  1011
 10703,   853
  8828,   714
 -7098,   590
  9760,   474
  4616,   370
-10079,   275
  7055,   181
 -1108,    92
-14102,     4
  3155,  -346
 -7646,  -442
-18444,  -545
 -1177,  -664
-14152,  -790
-22291,  -932
 -5126, -1093
-19782, -1267
-24881, -1459
 -7971, -1673
-23837, -1900
-25646, -2147
 -9220, -2414
-25888, -2692
-24321, -2988
 -8697, -3299
-25848, -3615
-20990, -3944
 -6574, -4281
-23979, -4616
-16079, -4957
 -3342, -5296
-20846, -5624
-10284, -5949
   282, -6263
-17208, -6560
 -4447, -6846
  3486, -7114
-13877, -7359
   591, -7588
  5510, -7794
-11570, -7975
  4134, -8140
  5790, -8279
-10780, -8395
  5754, -8494
  4061, -8572
-11679, -8630
  5365, -8676
   410, -8706
-14094, -8723
  3233, -8736
 -4736, -8739
-17533, -8738
   -78, -8741
-10680, -8741
-21277, -8745
 -3808, -8760
-16581, -8779
-24515, -8810
 -7144, -8857
-21594, -8913
-26486, -8984
 -9368, -9074
-25026, -9174
-26626, -9290
 -9990, -9424
-26449, -9565
-24671, -9721
 -8837, -9890
-25778,-10061
-20709,-10241
 -6083,-10427
-23279,-10608
-15169,-10791
 -2223,-10970
-19518,-11138
 -8748,-11299
  2026,-11448
-15258,-11576
 -2291,-11692
  5846,-11786
-11313,-11856
  3357,-11908
  8477,-11935
 -8403,-11935
  7499,-11916
  9352,-11871
 -7023,-11800
  9705,-11712
  8203,-11599
 -7347,-11465
  9885,-11318
  5115,-11153
 -9205,-10973
  8303,-10789
   513,-10594
-12107,-10394
  5521,-10197
 -4909, -9996
-15337, -9800
  2298, -9614
-10311, -9432
-18085, -9260
  -557, -9105
-14853, -8958
-19593, -8828
 -2327, -8715
-17840, -8613
-19299, -8527
 -2524, -8458
-18848, -8399
-16939, -8354
  -977, -8322
-17793, -8294
-12605, -8276
  2138, -8264
-14944, -8249
 -6725, -8237
  6327, -8222
-10867, -8196
     0, -8165
 10867, -8123
 -6327, -8062
  6725, -7989
 14944, -7898
 -2138, -7783
 12605, -7652
 17793, -7499
   977, -7321
 16939, -7126
 18848, -6906
  2524, -6663
 19299, -6405
 17840, -6125
  2327, -5827
 19593, -5518
 14853, -5193
   557, -4857
 18085, -4520
 10311, -4174
 -2298, -3826
 15337, -3485
  4909, -3143
 -5521, -2808
 12107, -2487
  -513, -2172
 -8303, -1872
  9205, -1591
 -5115, -1322
 -9885, -1072
  7347,  -844
 -8203,  -630
 -9705,  -437
  7023,  -264
 -9352,   152
 -7499,   293
  8403,   418
 -8477,   534
 -3357,   637
 11313,   730
 -5846,   821
  2291,   906
 15258,   990
 -2026,  1080
  8748,  1172
 19518,  1271
  2223,  1383
 15169,  1503
 23279,  1637
  6083,  1790
 20709,  1956
 25778,  2140
  8837,  2345
 24671,  2563
 26449,  2802
  9990,  3059
 26626,  3326
 25026,  3611
  9368,  3911
 26486,  4216
 21594,  4532
  7144,  4854
 24515,  5175
 16581,  5500
  3808,  5823
 21277,  6135
 10680,  6444
    78,  6742
 17533,  7022
  4736,  7291
 -3233,  7541
 14094,  7767
  -410,  7977
 -5365,  8163
 11679,  8324
 -4061,  8466
 -5754,  8584
 10780,  8676
 -5790,  8753
 -4134,  8807
 11570,  8840
 -5510,  8861
  -591,  8864
 13877,  8854
 -3486,  8839
  4447,  8813
 17208,  8782
  -282,  8754
 10284,  8723
 20846,  8696
  3342,  8680
 16079,  8669
 23979,  8668
  6574,  8682
 20990,  8705
 25848,  8744
  8697,  8801
 24321,  8868
 25888,  8951
  9220,  9052
 25646,  9161
 23837,  9283
  7971,  9418
 24881,  9555
 19782,  9701
  5126,  9853
 22291, 10000
 14152, 10150
  1177, 10295
 18444, 10429
  7646, 10556
 -3155, 10671
 14102, 10765
  1108, 10847
 -7055, 10908
 10079, 10944
 -4616, 10962
 -9760, 10955
  7098, 10921
 -8828, 10868
