  3245,  9875
-14046,  6138
   494,  4303
  5486, 12781
-11522,  7634
  4254,  6293
  5983, 13823
-10515,  7302
  6091,  6452
  4471, 12884
-11198,  5160
  5918,  4888
  1034, 10193
-13399,  1554
  3999,  2028
 -3899,  6281
-16626, -3145
   898, -1718
 -9635,  1886
-20163, -7647
 -2626, -5051
-15331, -2436
-23198,-11398
 -5761, -7466
-20145, -5434
-24972,-13716
 -7789, -8370
-23383, -6832
-24921,-14165
 -8223, -7446
-24620, -6399
-22782,-12633
 -6888, -4712
-23770, -4244
-18644, -9352
 -3961,  -518
-21100,  -795
-12936, -4853
    65,  4767
-17178,  3532
 -6356,   375
  4469,  9843
-12765,  7436
   250,  5010
  8434, 14159
 -8679, 10413
  6036,  8565
 11200, 17030
 -5638, 11866
 10305, 10507
 12198, 18017
 -4138, 11474
 12626, 10600
 11161, 17006
 -4355,  9254
 12910,  8953
  8172, 14226
 -6118,  5555
 11419,  5992
  3657, 10208
 -8937,  1000
  8716,  2387
 -1692,  5693
-12098, -3883
  5557, -1332
 -7033,  1492
-14790, -7775
  2754, -3894
-11528, -1915
-16255,-10250
  1022, -4960
-14482, -3480
-15932,-10872
   848, -4213
-15470, -3227
-13558, -9524
  2406, -1668
-14410, -1266
 -9223, -6440
  5517,  2580
-11569,  2233
 -3357, -2153
  9688,  7395
 -7515,  6086
  3342,  2854
 14197, 12245
 -3011,  9761
 10026,  7257
 18228, 16327
  1128, 12501
 15851, 10573
 21018, 18955
  4179, 13708
 20117, 12265
 22001, 19691
  5650, 13063
 22396, 12104
 20907, 18423
  5363, 10584
 22596, 10195
 17822, 15378
  3491,  6619
 20982,  6966
 13170, 11092
   522,  1792
 18116,  3088
  7646,  6303
 -2827, -3365
 14756,  -907
  2091,  1824
 -5746, -7534
 11714, -3746
 -2656, -1859
 -7475,-10287
  9705, -5090
 -5898, -3701
 -7453,-11185
  9220, -4618
 -7211, -3725
 -5414,-10114
 10431, -2348
 -6508, -2037
 -1448, -7302
 13162,  1628
 -4058,  1191
  4017, -3285
 16921,  6174
  -425,  4778
 10284,  1459
 20989, 10763
  3628,  8193
 16509,  5604
 24551, 14588
  7288, 10678
 21846,  8666
 26846, 16966
  9836, 11638
 25601, 10115
 27309, 17461
 10780, 10754
 27345,  9717
 25674, 15960
  9945,  8046
 26991,  7583
 22028, 12695
  7506,  3863
 24804,  4140
 16798,  8197
  3953, -1426
 21350,    60
 10680,  3210
     6, -6522
 17388, -4125
  4519, -1710
 -3522,-10872
 13732, -7141
  -843, -5310
 -5870,-13791
 11103, -8647
 -4709, -7310
 -6473,-14843
  9990, -8325
 -6650, -7477
 -5064,-13910
 10571, -6187
 -6579, -5917
 -1728,-11222
 12672, -2584
 -4758, -3057
  3107, -7310
 15802,  2117
 -1753,   691
  8748, -2912
 19246,  6623
  1678,  4029
 14353,  1416
 22191, 10381
  4725,  6452
 19080,  4424
 23879, 12710
  6669,  7369
 22236,  5836
 23747, 13173
  7023,  6459
 23395,  5417
 21532, 11657
  5613,  3741
 22471,  3279
 17322,  8393
  2617,  -690
 19734,  -405
 11549,  3917
 -1472, -5695
 15750, -4452
  4909, -1287
 -5934,-10746
 11282, -8331
 -1751, -5895
 -9952,-15035
  7145,-11278
 -7585, -9421
-12763,-17874
  4061,-12700
-11895,-11330
-13801,-18830
  2524,-12275
-14251,-11390
-12796,-17784
  2711,-10020
-14563, -9707
 -9833,-14968
  4450, -6284
-13093, -6708
 -5337,-10912
  7253, -1689
-10404, -3062
     0, -6355
 10404,  3236
 -7253,   700
  5337, -2109
 13093,  7172
 -4450,  3306
  9833,  1341
 14563,  9691
 -2711,  4416
 12796,  2951
 14251, 10358
 -2524,  3715
 13801,  2745
 11895,  9057
 -4061,  1216
 12763,   829
  7585,  6020
 -7145, -2985
  9952, -2622
  1751,  1780
-11282, -7752
  5934, -6428
 -4909, -3181
-15750,-12556
  1472,-10057
-11549, -7537
-19734,-16590
 -2617,-12749
-17322,-10804
-22471,-19170
 -5613,-13907
-21532,-12450
-23395,-19860
 -7023,-13216
-23747,-12241
-22236,-18544
 -6669,-10689
-23879,-10284
-19080,-15453
 -4725, -6677
-22191, -7010
-14353,-11121
 -1678, -1806
-19246, -3088
 -8748, -6289
  1753,  3393
-15802,   949
 -3107, -1769
  4758,  7605
-12672,  3829
  1728,  1957
  6579, 10399
-10571,  5215
  5064,  3839
  6650, 11336
 -9990,  4782
  6473,  3900
  4709, 10301
-11103,  2548
  5870,  2248
   843,  7525
-13732, -1394
  3522,  -946
 -4519,  3540
-17388, -5908
    -6, -4501
-10680, -1172
-21350,-10466
 -3953, -7887
-16798, -5287
-24804,-14263
 -7506,-10344
-22028, -8324
-26991,-16615
 -9945,-11278
-25674, -9748
-27345,-17086
-10780,-10372
-27309, -9328
-25601,-15563
 -9836, -7643
-26846, -7173
-21846,-12279
 -7288, -3442
-24551, -3715
-16509, -7768
 -3628,  1859
-20989,   633
-10284, -2769
   425,  6966
-16921,  4573
 -4017,  2161
  4058, 11325
-13162,  7596
  1448,  5767
  6508, 14251
-10431,  9107
  5414,  7770
  7211, 15303
 -9220,  8785
  7453,  7937
  5898, 14370
 -9705,  6646
  7475,  6375
  2656, 11678
-11714,  3039
  5746,  3509
 -2091,  7758
-14756, -1672
  2827,     7
 -7646,  3350
-18116, -6187
  -522, -3597
-13170,  -990
-20982, -9959
 -3491, -6037
-17822, -4015
-22596,-12306
 -5363, -6971
-20907, -5444
-22396,-12789
 -5650, -6083
-22001, -5049
-20117,-11296
 -4179, -3389
-21018, -2936
-15851, -8059
 -1128,  1015
-18228,   721
-10026, -3610
  3011,  5992
-14197,  4739
 -3342,  1563
  7515, 11011
 -9688,  8585
  3357,  6138
 11569, 15267
 -5517, 11499
  9223,  9631
 14410, 18073
 -2406, 12885
 13558, 11503
 15470, 18990
  -848, 12423
 15932, 11524
 14482, 17904
 -1022, 10127
 16255,  9799
 11528, 15045
 -2754,  6348
 14790,  6758
  7033, 10947
 -5557,  1710
 12098,  3069
  1692,  6348
 -8716, -3258
  8937,  -737
 -3657,  2057
-11419, -7239
  6118, -3388
 -8172, -1439
-12910, -9805
  4355, -4546
-11161, -3095
-12626,-10517
  4138, -3889
-12198, -2935
-10305, -9263
  5638, -1438
-11200, -1067
 -6036, -6274
  8679,  2715
 -8434,  2336
  -250, -2081
 12765,  7434
 -4469,  6094
  6356,  2830
 17178, 12191
   -65,  9676
 12936,  7140
 21100, 16178
  3961, 12320
 18644, 10360
 23770, 18711
  6888, 13433
 22782, 11960
 24620, 19355
  8223, 12696
 24921, 11706
 23383, 17994
  7789, 10124
 24972,  9704
 20145, 14859
  5761,  6070
 23198,  6388
 15331, 10485
  2626,  1157
 20163,  2424
  9635,  5610
  -898, -4085
 16626, -1654
  3899,  1050
 -3999, -8336
 13399, -4574
 -1034, -2713
 -5918,-11167
 11198, -5995
 -4471, -4632
 -6091,-12140
 10515, -5597
 -5983, -4726
 -4254,-11138
 11522, -3395
 -5486, -3106
  -494, -8394
 14046,   515
 -3245,    57
  4760, -4438
 17593,  5001
   175,  3584
 10813,   247
 21447,  9533
  4014,  6946
 16822,  4339
 24792, 13308
  7457,  9383
 21943,  7356
 26870, 15641
  9788, 10298
 25481,  8762
 27116, 16095
 10515,  9377
 27008,  8329
 25264, 14560
  9464,  6635
 26438,  6163
 21403, 11265
  6810,  2426
 24038,  2696
 15961,  6746
  3046, -2883
 20374, -1658
  9635,  1744
 -1108, -7992
 16206, -5599
  3269, -3186
 -4839,-12350
 12349, -8621
 -2293, -6791
 -7385,-15274
  9524,-10128
 -6352, -8789
 -8178,-16321
  8223, -9799
 -8479, -8948
 -6953,-15377
  8622, -7650
 -8587, -7374
 -3794,-12673
 10549, -4029
 -6937, -4494
   874, -8738
 13515,   698
 -4094,  -976
  6356, -4313
 16803,  5232
  -814,  2649
 11812,    48
 19602,  9025
  2090,  5109
 16401,  3095
 21156, 11396
  3904,  6070
 19430,  4552
 20901, 11905
  4138,  5207
 20473,  4182
 18574, 10440
  2621,  2543
 19446,  2099
 14265,  7233
  -471, -1829
 16618, -1525
  8405,  2818
 -4642, -6772
 12556, -5507
  1692, -2319
 -9173,-11755
  8022, -9317
 -5029, -6858
-13247,-15973
  3834,-12193
-10910,-10310
-16101,-18738
   713,-13536
-15253,-12141
-17167,-19614
  -848,-13032
-17629,-12120
-16177,-18486
  -672,-10694
-17946,-10352
-13215,-15583
  1071, -6871
-16468, -7266
 -8705,-11440
  3892, -2187
-13756, -3531
 -3342, -6793
  7075,  2828
-10569,   322
  2036, -2456
  9809,  6857
 -7716,  3022
  6587,  1088
 11338,  9470
 -5913,  4227
  9618,  2793
 11098, 10230
 -5650,  3618
 10703,  2680
  8828,  9024
 -7098,  1215
  9760,   860
  4616,  6083
-10079, -2890
  7055, -2496
 -1108,  1938
-14102, -7563
  3155, -6207
 -7646, -2928
-18444,-12272
 -1177, -9742
-14152, -7190
-22291,-16213
 -5126,-12340
-19782,-10365
-24881,-18701
 -7971,-13408
-23837,-11920
-25646,-19300
 -9220,-12626
-25888,-11622
-24321,-17896
 -8697,-10013
-25848, -9581
-20990,-14722
 -6574, -5919
-23979, -6225
-16079,-10309
 -3342,  -968
-20846, -2224
-10284, -5398
   282,  4310
-17208,  1890
 -4447,  -803
  3486,  8594
-13877,  4843
   591,  2993
  5510, 11458
-11570,  6296
  4134,  4942
  5790, 12460
-10780,  5926
  5754,  5066
  4061, 11486
-11679,  3752
  5365,  3471
   410,  8766
-14094,   120
  3233,   585
 -4736,  4832
-17533, -4601
   -78, -3179
-10680,   421
-21277, -9116
 -3808, -6523
-16581, -3911
-24515,-12875
 -7144, -8944
-21594, -6913
-26486,-15196
 -9368, -9850
-25026, -8311
-26626,-15642
 -9990, -8921
-26449, -7870
-24671,-14099
 -8837, -6173
-25778, -5700
-20709,-10802
 -6083, -1962
-23279, -2233
-15169, -6284
 -2223,  3345
-19518,  2120
 -8748, -1281
  2026,  8452
-15258,  6057
 -2291,  3642
  5846, 12803
-11313,  9070
  3357,  7236
  8477, 15715
 -8403, 10566
  7499,  9223
  9352, 16750
 -7023, 10223
  9705,  9368
  8203, 15792
 -7347,  8058
  9885,  7776
  5115, 13068
 -9205,  4417
  8303,  4875
   513,  9113
-12107,  -331
  5521,  1334
 -4909,  4663
-15337, -4890
  2298, -2316
-10311,   530
-18085, -8712
  -557, -4807
-14853, -2803
-19593,-11113
 -2327, -5797
-17840, -4290
-19299,-11655
 -2524, -4969
-18848, -3956
-16939,-10225
  -977, -2340
-17793, -1910
-12605, -7057
  2138,  1993
-14944,  1675
 -6725, -2681
  6327,  6896
-10867,  5617
     0,  2416
 10867, 11838
 -6327,  9385
  6725,  6911
 14944, 16013
 -2138, 12218
 12605, 10320
 17793, 18734
   977, 13518
 16939, 12108
 18848, 19565
  2524, 12968
 19299, 12040
 17840, 18391
  2327, 10583
 19593, 10225
 14853, 15442
   557,  6714
 18085,  7094
 10311, 11251
 -2298,  1984
 15337,  3312
  4909,  6558
 -5521, -3078
 12107,  -588
  -513,  2174
 -8303, -7154
  9205, -3335
 -5115, -1418
 -9885, -9816
  7347, -4589
 -8203, -3170
 -9705,-10624
  7023, -4028
 -9352, -3104
 -7499, -9464
  8403, -1671
 -8477, -1331
 -3357, -6569
 11313,  2389
 -5846,  1979
  2291, -2470
 15258,  7015
 -2026,  5644
  8748,  2351
 19518, 11681
  2223,  9136
 15169,  6570
 23279, 15578
  6083, 11692
 20709,  9702
 25778, 18026
  8837, 12720
 24671, 11219
 26449, 18586
  9990, 11899
 26626, 10882
 25026, 17144
  9368,  9248
 26486,  8804
 21594, 13933
  7144,  5118
 24515,  5412
 16581,  9485
  3808,   133
 21277,  1378
 10680,  4543
    78, -5175
 17533, -2765
  4736,  -337
 -3233, -9487
 14094, -5745
  -410, -3903
 -5365,-12376
 11679, -7222
 -4061, -5876
 -5754,-13402
 10780, -6876
 -5790, -6021
 -4134,-12448
 11570, -4720
 -5510, -4445
  -591, -9745
 13877, -1104
 -3486, -1574
  4447, -5826
 17208,  3602
  -282,  2176
 10284, -1427
 20846,  8107
  3342,  5511
 16079,  2896
 23979, 11858
  6574,  7926
 20990,  5894
 25848, 14175
  8697,  8828
 24321,  7288
 25888, 14618
  9220,  7897
 25646,  6847
 23837, 13077
  7971,  5152
 24881,  4680
 19782,  9784
  5126,   946
 22291,  1218
 14152,  5271
  1177, -4354
 18444, -3125
  7646,   280
 -3155, -9449
 14102, -7050
  1108, -4630
 -7055,-13787
 10079,-10049
 -4616, -8209
 -9760,-16682
  7098,-11526
 -8828,-10177
